"start","logRatio"
11820000,-0.787708288981023
11850000,-1.26271691032154
11880000,-1.41376245848108
11910000,-1.67148409167258
11940000,-1.06957256431489
11970000,-0.445412989956957
12000000,-0.0957533284918883
12030000,-0.209336420011222
12060000,-0.338060005430735
12090000,-1.36854714846484
12120000,-1.59365164922567
12150000,-2.03742680418239
12180000,-1.48124110569275
12210000,-0.594484841507797
12240000,-1.23599075341959
12270000,-2.27912344307653
12300000,-3.085044025422
12330000,-2.45140341594755
12360000,-0.853081955441689
12390000,-0.411894209853744
12420000,0.0640675370211281
12450000,-0.336398675826288
12480000,-0.363101790028757
12510000,-0.278539146765872
12540000,-0.991012430426035
12570000,-2.01401950212449
12600000,-2.38875372686345
12630000,-0.39526136999187
12660000,0.936072767603354
12690000,1.68918992655991
12720000,0.86700745362113
12750000,0.263667262199169
12780000,-0.147857837851507
12810000,0.747191530192029
12840000,1.49720893470503
12870000,2.07692436966332
12900000,2.4008773368741
12930000,1.53007084502849
12960000,0.364030493475323
12990000,-0.819506384270041
13020000,-0.509024326319253
13050000,0.708605356688424
13080000,1.93830588804238
13110000,2.38035257453883
13140000,2.57996134589808
13170000,0.973522033505086
13200000,0.822914576093053
13230000,0.136978561911714
13260000,1.25357681702092
13290000,1.24241527995897
13320000,1.54286114095836
13350000,0.411834124162387
13380000,0.336485003711997
13410000,0.0866909602688254
13440000,0.616121988932368
13470000,0.497671009878983
13500000,0.248697785941655
13530000,0.717426401112006
13560000,0.354713895063037
13590000,0.356701639610934
13620000,-0.255853854872118
13650000,0.367384889967966
13680000,0.80549906950884
13710000,1.22096296641196
13740000,1.05629049999274
13770000,0.17560554828058
13800000,-0.446855052239421
13830000,-0.42709074560879
13860000,0.224338344760855
13890000,0.841011778590444
13920000,0.398748886106787
13950000,0.470843646910399
13980000,0.0697624276629878
14010000,-0.0845379940464315
14040000,-0.231203223609241
14070000,0.26640999793
14100000,0.834868385505494
14130000,1.07863770518048
14160000,0.703038000127615
14190000,0.953120728375443
14220000,1.31905974752323
14250000,0.609300013975335
14280000,0.183174106029972
14310000,-0.923514230742627
14340000,-0.362990587234387
14370000,-0.50606560394836
14400000,0.0756081879505146
14430000,-0.0329034538931373
14460000,-0.882061107523573
14490000,-2.55631721779243
14520000,-2.52561195185785
14550000,-1.97958347005506
14580000,-0.790258677340572
14610000,-0.349764683899531
14640000,-0.32336042522034
14670000,-0.384950405637307
14700000,-0.0780541011821189
14730000,0.925325216448441
14760000,0.921703756050212
14790000,0.0254261072384428
14820000,-0.781229982220362
14850000,1.5149473640249
14880000,1.56185811316244
14910000,0.672222947881668
14940000,-2.94151112063604
14970000,-3.84079334289291
15000000,-2.9573485332623
15030000,-1.92563965930533
15060000,-0.8125109108466
15090000,0.383211108158917
15120000,0.853159352412259
15150000,2.119505687434
15180000,0.990871447084472
15210000,1.18007747517105
15240000,-0.22147329543432
15270000,0.481997328679421
15300000,0.561546364283197
