"start","logRatio"
15870000,0.720430331545966
15900000,0.650562479797687
15930000,0.813063366176321
15960000,0.926247093234858
15990000,0.844127296825513
16020000,0.395402939454019
16050000,0.230404199380098
16080000,0.360394686217191
16110000,0.767234456059
16140000,0.940609211890047
16170000,0.978459326313698
16200000,0.815261083807739
16230000,0.28046776284573
16260000,0.0183733386977063
16290000,-0.286028482018601
16320000,-0.729277686857061
16350000,-1.01156563442734
16380000,-0.915940590521725
16410000,-0.586927604325851
16440000,-0.439787434535214
16470000,-0.357578885039979
16500000,-0.0196025748869004
16530000,0.141815079862733
16560000,0.565391478925595
16590000,1.05202172956837
16620000,1.44298568513043
16650000,1.38669262910373
16680000,1.10487744791299
16710000,0.843745486030463
16740000,0.810031290757008
16770000,0.702026052078208
16800000,0.4849157927468
16830000,0.0557565494578945
16860000,0.199269935865781
16890000,0.0454293463238622
16920000,-0.375641639867107
16950000,-0.870597922856024
16980000,-1.57072184043443
17010000,-1.44911462598878
17040000,-1.87302834149828
17070000,-1.78400281860622
17100000,-1.69446395360869
17160000,-1.01010981425485
17190000,-0.341720579240191
17220000,-0.102800032804618
17250000,-0.17241809854339
17280000,-0.0853128272664572
17310000,0.139237854478571
17340000,0.442355239311736
17370000,0.40028755682789
17400000,0.312842986415339
17430000,0.156618069744893
17460000,0.30822416729074
17490000,0.0405257853389563
17520000,-0.198914697007574
17550000,-0.262680709871035
17580000,0.153390777448275
17610000,0.547399759253516
17640000,0.602471296389048
17670000,0.580217297305829
17700000,0.519348481710105
17730000,0.75461362270229
17760000,1.04130766980883
17790000,1.28340920110022
17820000,1.28338828371531
17850000,0.857740883689653
17880000,0.448915029703344
17910000,-0.187269918364527
17940000,-0.477761732356653
17970000,-0.600043063943403
18000000,-0.346859307290859
18030000,-0.11222461426564
18060000,-0.138649761392582
18090000,0.0867553066191353
18120000,-0.113869869712582
18150000,0.0357655968062077
18180000,-0.115926972541686
18210000,-0.0372132964563805
18240000,-0.246327330430375
18270000,-0.370502055692081
18300000,-0.239514396843433
18330000,-0.143751981279633
18360000,0.0392529422250502
18390000,-0.314477127731442
18420000,-0.420446088529804
18450000,-0.777394949158223
18480000,-0.729724976853979
18510000,-0.672446645295534
18540000,-0.762418795827515
18570000,-0.933176547095897
18600000,-1.42848828099252
18630000,-1.2783754791509
18660000,-1.13245931651339
18690000,-0.645537383013982
18720000,0.069281011390471
18750000,0.388425426982004
18780000,0.774226170287644
18810000,0.424915728200008
18840000,0.370473632166564
18870000,0.229798708434557
18900000,0.302417299757761
18930000,0.366389751430796
18960000,0.316803909683834
18990000,0.140007486782696
19020000,-0.0155864296764196
19050000,0.108841427610739
19080000,-0.00759312195692434
19110000,-0.19744589918088
19140000,-0.646889980563027
19170000,-0.861381331252178
19200000,-0.784618055623009
19230000,-0.775368126839584
19260000,-0.301839081078667
19290000,0.232844396964754
19320000,0.54140387351811
19350000,-0.244447194252327
19380000,-1.47125918826426
19410000,-2.10149246255506
19440000,-1.79289496563825
19470000,-0.660979851798407
19500000,0.071138071098383
19530000,0.413282757868749
19560000,0.456748896571862
19590000,0.529755314743309
19620000,0.27641467213999
19650000,-0.11048683148886
19680000,-0.658884117391372
19710000,-0.654821296300733
19740000,-0.571139771753324
19770000,-0.00341534595344479
19800000,0.508765739146452
19830000,1.03075095448399
19860000,1.07421187070654
19890000,1.12812597773968
19920000,0.791744910467474
19950000,0.637998143643004
19980000,0.391162710130367
20010000,0.319795769121019
20040000,0.203678773580141
20070000,0.154378654540048
20100000,0.226300539203982
20130000,0.69342380406423
20160000,0.69097154303955
20190000,0.336142646059963
20220000,-0.123144164617568
20250000,-0.376848781885583
20280000,0.733772484277155
20310000,1.2813793871809
20340000,1.96963766577934
20370000,0.994814854049869
20400000,0.417807593814682
20430000,-0.422077187138384
20460000,-0.616035560897369
20490000,-0.861600633114046
20520000,-0.282331182255026
20550000,-0.213122328480914
20580000,-0.200817124708853
20610000,-0.461304471915241
20640000,-0.467976912524901
20670000,-0.443211220196526
20700000,-0.255807688573305
20730000,0.0308393342377124
20760000,0.182200801118662
20790000,0.179793370540621
20820000,0.443629749163639
20850000,0.826049445891581
20880000,0.857200306927437
20910000,0.797833004736716
20940000,0.566027485163395
20970000,0.292701382460156
21000000,-0.459194173074908
21030000,-0.388951618912406
21060000,-0.158059051949844
21090000,0.480877273211896
21120000,0.892943078074436
21150000,0.782607682575344
21180000,0.575442867190426
21210000,0.0175830003090834
21240000,-0.122279836556219
21270000,-0.298935822851754
21300000,-0.493177812300063
21330000,0.0259331914467233
21360000,0.384322546409248
21390000,0.961340261301648
21420000,0.792643327221987
21450000,0.963481023687386
21480000,0.793039179740037
21510000,0.474163699912284
21540000,0.11972743321002
21570000,-0.0851744203040854
21600000,0.0400503222730859
21630000,0.264118770207403
21660000,0.45583336688106
21690000,0.622001924590887
21720000,0.274781492388724
21750000,0.375768321147225
21780000,0.0628959950839539
21810000,0.317267456227037
21840000,0.11127458716537
21870000,-0.0224659345012965
21900000,-0.463375753181525
21930000,-0.714358219617529
21960000,-0.456069880260997
21990000,0.239227619023826
22020000,0.861490585821722
22050000,1.13095017596824
22080000,1.2083347903533
22110000,0.867135481815958
22140000,0.346178623485167
22170000,-0.314170312156433
22200000,-0.33060996898149
22230000,0.0602067220638637
22260000,0.635776480140347
22290000,0.904949477109188
22320000,0.988151677161206
22350000,1.14384687262424
22380000,1.13185561751585
22410000,0.233604711692952
22440000,-0.319909810447149
22470000,-0.448441693780631
22500000,0.141390707392403
22530000,-0.158108306671203
22560000,-0.740555994859786
22590000,-0.482553336221653
22620000,-0.15175898540467
22650000,0.393282409959813
22680000,0.268743795743912
22710000,0.575484436174062
22740000,0.470276389080024
22770000,0.35024047778102
22800000,-0.040364380912949
22830000,-0.593075672644725
22860000,-1.09898272291378
22890000,-1.0244036017185
22920000,-0.695881264261819
22950000,-0.32439642113352
22980000,-0.19029948984036
23010000,-0.0267668439451037
23040000,0.0090616593665389
23070000,-0.171628094713552
23100000,-0.561455893027784
23130000,-0.595302984492386
23160000,-0.484847812637366
23190000,-0.0877411022360561
23220000,0.571263198145769
23250000,0.782871533055006
23280000,1.12154769533297
23310000,0.839506173440001
23340000,2.28147484629414
23370000,1.78154157685705
23400000,1.74752337850861
23430000,0.440249803806766
23460000,0.873939518115327
23490000,0.910342300901122
23520000,0.867441147761717
23550000,0.717002923973877
23580000,1.01464161781425
23610000,0.932342653691072
23640000,0.960263307976305
23670000,0.566844345053015
23700000,0.428491469387388
23730000,0.327803220564884
23760000,0.313762859708722
23790000,0.445398900915328
23820000,0.520652411211532
23850000,0.526815591599282
23880000,0.518215342231778
23910000,0.619340988503715
23940000,0.732632721225844
23970000,0.69228000882206
24000000,0.60990587323956
24030000,0.519495849745497
24060000,0.406681237280264
24090000,0.30501708318742
24120000,0.448243708369787
24150000,0.697688107945292
24180000,0.920587086190308
24210000,0.784408405679485
24240000,0.947630041157823
24270000,0.835811298555074
24300000,0.883035105212202
24330000,0.733614298239907
24360000,0.48599827562394
24390000,-0.00502114166606832
24420000,-0.203295572114246
24450000,0.0370220841813637
24480000,0.381196880342909
24510000,0.312272401935117
24540000,0.230159326448747
24570000,0.0426081033828333
24600000,-0.408162293080457
24630000,-1.54507670235426
24660000,-1.76771151221928
24690000,-1.32301295855226
24720000,-0.318059118053008
24750000,0.198436360994255
24780000,0.309865225009981
24810000,0.62048258878154
24840000,0.566320288665602
24870000,0.574256386357552
24900000,0.584507546370121
24930000,0.729978203853187
24960000,0.724870226001723
24990000,0.652459872903599
25020000,0.582261039098676
25050000,0.714794558964635
25080000,0.713557360203713
25110000,0.870583543167217
25140000,0.384236794212735
25170000,-0.122176126097781
25200000,-1.60233736311451
25230000,-2.4975298922616
25260000,-3.87768351085301
25290000,-4.17342827849822
25320000,-3.52001438620752
25350000,-2.07896436291504
25380000,-0.945163020584901
25410000,-0.492499372411901
25440000,0.0304397475097279
25470000,0.342374181823057
25500000,0.621262817069613
25530000,0.593635367007554
25560000,0.74724497883852
25590000,1.52967054273382
25620000,1.49235095773056
25650000,1.58433644891107
25680000,0.493764795565969
25710000,0.429060069125325
25740000,0.551961982792569
25770000,0.56948862461758
25800000,0.254231138460296
25830000,-0.443256082720361
25860000,-0.669993577567574
25890000,-0.465652552332452
25920000,-0.193386208803772
25950000,0.0231608528166374
25980000,-0.346793061685373
26010000,-0.412716751250521
26040000,-0.916126048993692
26070000,-0.796693327946426
26100000,-0.771495646176548
26130000,-0.000543274685940555
26160000,0.243910583354724
26190000,0.571507999697506
26220000,0.693049043435576
26250000,0.90974126376738
26280000,0.783012456708869
26310000,0.215089752802372
26340000,0.0746696767246629
26370000,0.118295591804713
26400000,0.56483234617061
26430000,0.557997631945079
26460000,0.417431845399438
26490000,0.358510457921548
26520000,0.583803807810354
26550000,0.678538122732793
26580000,0.487069994282169
26610000,0.234985054938754
26640000,0.100054450968367
26670000,0.223781726465341
26700000,0.367767745421392
26730000,0.513549689595023
26760000,0.531145808839613
26790000,0.571297782904686
26820000,0.559156785457316
26850000,0.584624820554623
26880000,0.695008812089521
26910000,0.881259623834442
26940000,1.10014170715768
26970000,0.997842511603763
27000000,0.785963142442992
27030000,0.456367981735399
27060000,0.184027388993475
27090000,0.147356858443918
27120000,0.17399247958895
27150000,0.334981236298771
27180000,0.486978551526583
27210000,0.673230764649882
27240000,0.743318222042318
27270000,0.762830665773314
27300000,0.732386588829554
27330000,0.716719827397436
27360000,0.788343642503547
27390000,0.658513109758355
27420000,0.701470097733583
27450000,0.706846292276061
27480000,0.920155369546162
27510000,1.11187213112505
27540000,1.24699259298598
27570000,1.07258201464777
27600000,0.701497460579089
27630000,0.218232879578098
27660000,0.00971308715409291
27690000,-0.163963397707042
27720000,-0.0087795255524796
27750000,0.286313415298979
27780000,0.534427997925146
27810000,0.161286420667594
27840000,-0.66372321986684
27870000,-1.08573122652162
27900000,-0.809913315744673
27930000,-0.110264553838774
27960000,0.328425518355948
27990000,0.630051240626753
28020000,0.795313342662506
28050000,0.851568091183601
28080000,0.660586150848141
28110000,0.575737203241211
28140000,0.438796022669932
28170000,0.496147053008388
28200000,0.53002412835858
28230000,0.463120588835484
28260000,0.400241020182172
28290000,0.578340458496726
28320000,0.613482863231005
28350000,0.742885152639912
28380000,0.57939289618024
28410000,0.807766110449158
28440000,0.736115405993337
28470000,0.653738766173663
28500000,0.816230391257693
28530000,0.848620301901029
28560000,0.973999948510925
28590000,0.881701941823655
28620000,0.982457700868525
28650000,0.999216875246099
28680000,1.01680889411067
28710000,1.06624148115709
28740000,1.18907216564999
28770000,1.21056306414999
28800000,1.10289609938313
28830000,1.03570410200967
28860000,0.950630750238354
28890000,0.988497799398747
28920000,1.13136023170344
28950000,1.24470986653699
28980000,1.37448948875389
29010000,1.30350493736096
29040000,1.33238722467308
29070000,1.0974453637601
29100000,0.953511265763598
29130000,0.829831938445893
29160000,0.88697581722177
29190000,0.973546653701413
29220000,1.0077858801261
29250000,1.04001394137175
29280000,0.925702753557409
29310000,1.05353659379292
29340000,1.12380627139993
29370000,1.29412784792226
29400000,0.966995645771402
29430000,0.847236500848874
29460000,0.617704981675022
29490000,0.647311284455743
29520000,0.421491231877002
29550000,0.356906015585094
29580000,0.188783937150276
29610000,-0.0279653487761305
29640000,-0.47367409707083
29670000,-0.408243686073471
29700000,-0.41057618873351
29730000,-0.788991891209145
29760000,-1.45074441836299
29790000,-1.34467406226605
29820000,-1.26767147963173
29850000,-1.0074788700301
30000000,-2.32152508264341
30030000,-1.77040733374756
30060000,-1.82895192482363
30090000,-0.930774187970504
30120000,-1.7647465196425
30150000,-1.94309381933868
30180000,-1.97459370937187
30210000,-0.964328391668517
30240000,-0.892405260324395
30270000,-1.14602777677338
30300000,-3.15213149635772
30330000,-2.80064108148469
30360000,-2.69462015308027
30390000,-2.46146109176514
30420000,-2.50727251214719
30450000,-2.44180139309035
30480000,-1.90488105572643
30510000,-2.42039240297157
30540000,-2.48411976472526
30570000,-1.81005639806301
30600000,-1.12429043534914
30630000,-0.533990439318358
30660000,-0.606311700919383
30690000,-2.31849927998915
30720000,-2.80163569664881
30750000,-3.22667326784313
30780000,-1.44704386777986
30810000,-1.40477516885483
30840000,-1.05918359695631
30870000,-0.548474999709631
30900000,-0.225047422737545
30930000,0.334496748166634
30960000,-0.71338814479693
30990000,1.26664649234989
31020000,0.922838461173834
31050000,1.1510527132385
31080000,-0.983585163465592
31110000,-0.722123369284547
31140000,-0.721292569649948
31170000,-0.52415348602893
31200000,-0.41101610361172
31230000,-0.00643082338925417
31260000,0.126223421663245
31290000,-0.00130838158331887
31320000,-0.52159978984179
31350000,-0.609468023611252
31380000,-0.133870887057936
31410000,0.0739166828651208
31440000,0.451456782411631
31470000,0.43657505011943
31500000,0.975945865515217
31530000,1.15019608462952
31560000,1.24145471164263
31590000,1.18557070907651
31620000,0.904453592808805
31650000,0.60072508641481
31680000,0.548734278116811
31710000,0.781322599332723
31740000,1.08848317470384
31770000,1.04899858969931
31800000,0.670149192596682
31830000,0.250616106925303
31860000,-0.111697038139912
31890000,-0.120955492063192
31920000,-0.408768124878137
31950000,-0.305722069553004
31980000,-0.364801391837023
32010000,-0.0839876040639952
32040000,-0.201245827203932
32070000,-0.300927525438223
32100000,-1.09765535203578
32130000,-1.60296695664283
32160000,-2.46452663805099
32190000,-2.22440448666941
32220000,-1.54203980886117
32250000,-0.343950308502306
32280000,0.512699090273284
32310000,0.659746125271127
32340000,0.883618672120408
32370000,0.774395337427598
32400000,0.941877511842272
32430000,0.794059048683727
32460000,0.902409960236617
32490000,0.81136408075788
32520000,0.892196985037751
32550000,0.998340078581443
32580000,1.20939123026653
32610000,1.01403662243076
32640000,0.722556023277701
32670000,0.519364296579327
32700000,0.644987987313035
32730000,0.972889949923215
32760000,0.868335477815755
32790000,0.850858457503547
32820000,0.669343949323789
32850000,0.705290670004553
32880000,0.581385284532811
32910000,0.619916596656655
32940000,0.755505527710659
32970000,1.00564076895928
33000000,1.00801848140823
33030000,1.11166186218979
33060000,1.10249444027513
33090000,1.12639854498704
33120000,0.96766878714034
33150000,0.849934177326966
33180000,0.510182830955263
33210000,0.50055745670728
33240000,0.571639045982381
33270000,1.00962230249066
33300000,0.558512952095446
33330000,0.300127963836386
33360000,0.0165942108959384
33390000,0.367260570789231
33420000,0.509084665909223
33450000,0.576840759569592
33480000,0.613627840994665
33510000,0.494615764400086
33540000,0.476488441409607
33570000,0.0370286665526604
33600000,0.136595447325229
33630000,0.242240200790652
33660000,0.651123098617667
33690000,0.182074579715862
33720000,-0.343503600489887
33750000,-0.863640041709223
33780000,-1.18016664058334
33810000,-1.43527085758311
33840000,-1.43982214735423
33870000,-0.929017821464582
33900000,-0.54503295837719
33930000,-0.650064416554963
33960000,-1.10762072261643
33990000,-1.70750923803991
34020000,-1.90088624809694
34050000,-2.27294947251539
34080000,-2.11875213891775
34110000,-1.9341522261452
34140000,-1.64478490197428
34170000,-1.2655975365093
